QGC WPL 110
0	0	0	16	0.000000	0.000000	0.000000	0.000000	0.0000000	0.0000000	-0.130000	1
1	0	3	16	0.000000	0.000000	0.000000	0.000000	-0.0000000	-0.0000000	-0.587778	1
2	0	3	16	0.000000	0.000000	0.000000	0.000000	-0.0000000	-0.0000000	-0.586150	1
3	0	3	16	0.000000	0.000000	0.000000	0.000000	0.0000078	0.0000000	-0.585863	1
4	0	3	16	0.000000	0.000000	0.000000	0.000000	0.0000212	-0.0000000	-0.586444	1
5	0	3	16	0.000000	0.000000	0.000000	0.000000	0.0000499	-0.0000002	-0.585751	1
6	0	3	16	0.000000	0.000000	0.000000	0.000000	0.0000718	-0.0000009	-0.585924	1
7	0	3	16	0.000000	0.000000	0.000000	0.000000	0.0000952	-0.0000017	-0.586446	1
8	0	3	16	0.000000	0.000000	0.000000	0.000000	0.0001276	-0.0000028	-0.585642	1
9	0	3	16	0.000000	0.000000	0.000000	0.000000	0.0001503	-0.0000035	-0.586145	1
10	0	3	16	0.000000	0.000000	0.000000	0.000000	0.0001794	-0.0000045	-0.586057	1
11	0	3	16	0.000000	0.000000	0.000000	0.000000	0.0002067	-0.0000055	-0.586006	1
12	0	3	16	0.000000	0.000000	0.000000	0.000000	0.0002429	-0.0000069	-0.586055	1
13	0	3	16	0.000000	0.000000	0.000000	0.000000	0.0002796	-0.0000078	-0.585739	1
14	0	3	16	0.000000	0.000000	0.000000	0.000000	0.0003103	-0.0000090	-0.586231	1
15	0	3	16	0.000000	0.000000	0.000000	0.000000	0.0003531	-0.0000107	-0.585722	1
16	0	3	16	0.000000	0.000000	0.000000	0.000000	0.0003921	-0.0000123	-0.586010	1
17	0	3	16	0.000000	0.000000	0.000000	0.000000	0.0004314	-0.0000133	-0.585864	1
18	0	3	16	0.000000	0.000000	0.000000	0.000000	0.0004634	-0.0000134	-0.585863	1
19	0	3	16	0.000000	0.000000	0.000000	0.000000	0.0005000	-0.0000129	-0.586290	1
20	0	3	16	0.000000	0.000000	0.000000	0.000000	0.0005407	-0.0000124	-0.585911	1
21	0	3	16	0.000000	0.000000	0.000000	0.000000	0.0005767	-0.0000118	-0.586282	1
22	0	3	16	0.000000	0.000000	0.000000	0.000000	0.0006180	-0.0000111	-0.585925	1
23	0	3	16	0.000000	0.000000	0.000000	0.000000	0.0006478	-0.0000106	-0.585774	1
24	0	3	16	0.000000	0.000000	0.000000	0.000000	0.0006667	-0.0000113	-0.585764	1
25	0	3	16	0.000000	0.000000	0.000000	0.000000	0.0006796	-0.0000148	-0.586191	1
26	0	3	16	0.000000	0.000000	0.000000	0.000000	0.0006932	-0.0000225	-0.585752	1
27	0	3	16	0.000000	0.000000	0.000000	0.000000	0.0007000	-0.0000286	-0.585922	1
28	0	3	16	0.000000	0.000000	0.000000	0.000000	0.0007076	-0.0000385	-0.586356	1
29	0	3	16	0.000000	0.000000	0.000000	0.000000	0.0007140	-0.0000523	-0.585887	1
30	0	3	16	0.000000	0.000000	0.000000	0.000000	0.0007161	-0.0000618	-0.585927	1
31	0	3	16	0.000000	0.000000	0.000000	0.000000	0.0007164	-0.0000722	-0.586126	1
32	0	3	16	0.000000	0.000000	0.000000	0.000000	0.0007167	-0.0000837	-0.586196	1
33	0	3	16	0.000000	0.000000	0.000000	0.000000	0.0007161	-0.0001080	-0.586060	1
34	0	3	16	0.000000	0.000000	0.000000	0.000000	0.0007157	-0.0001374	-0.586028	1
35	0	3	16	0.000000	0.000000	0.000000	0.000000	0.0007160	-0.0001667	-0.585949	1
36	0	3	16	0.000000	0.000000	0.000000	0.000000	0.0007163	-0.0001940	-0.586214	1
37	0	3	16	0.000000	0.000000	0.000000	0.000000	0.0007167	-0.0002244	-0.585919	1
38	0	3	16	0.000000	0.000000	0.000000	0.000000	0.0007171	-0.0002523	-0.586020	1
39	0	3	16	0.000000	0.000000	0.000000	0.000000	0.0007175	-0.0002851	-0.586089	1
40	0	3	16	0.000000	0.000000	0.000000	0.000000	0.0007180	-0.0003180	-0.585888	1
41	0	3	16	0.000000	0.000000	0.000000	0.000000	0.0007184	-0.0003531	-0.586185	1
42	0	3	16	0.000000	0.000000	0.000000	0.000000	0.0007189	-0.0003905	-0.585626	1
43	0	3	16	0.000000	0.000000	0.000000	0.000000	0.0007190	-0.0004186	-0.585782	1
44	0	3	16	0.000000	0.000000	0.000000	0.000000	0.0007191	-0.0004472	-0.586101	1
45	0	3	16	0.000000	0.000000	0.000000	0.000000	0.0007192	-0.0004761	-0.586240	1
46	0	3	16	0.000000	0.000000	0.000000	0.000000	0.0007193	-0.0005139	-0.586332	1
47	0	3	16	0.000000	0.000000	0.000000	0.000000	0.0007194	-0.0005556	-0.585856	1
48	0	3	16	0.000000	0.000000	0.000000	0.000000	0.0007195	-0.0005936	-0.585994	1
49	0	3	16	0.000000	0.000000	0.000000	0.000000	0.0007197	-0.0006275	-0.585873	1
50	0	3	16	0.000000	0.000000	0.000000	0.000000	0.0007198	-0.0006594	-0.586349	1
51	0	3	16	0.000000	0.000000	0.000000	0.000000	0.0007199	-0.0006952	-0.585878	1
52	0	3	16	0.000000	0.000000	0.000000	0.000000	0.0007200	-0.0007293	-0.586394	1
53	0	3	16	0.000000	0.000000	0.000000	0.000000	0.0007201	-0.0007724	-0.586008	1
54	0	3	16	0.000000	0.000000	0.000000	0.000000	0.0007202	-0.0008085	-0.585922	1
55	0	3	16	0.000000	0.000000	0.000000	0.000000	0.0007203	-0.0008382	-0.586218	1
56	0	3	16	0.000000	0.000000	0.000000	0.000000	0.0007204	-0.0008674	-0.586029	1
57	0	3	16	0.000000	0.000000	0.000000	0.000000	0.0007205	-0.0008935	-0.586238	1
58	0	3	16	0.000000	0.000000	0.000000	0.000000	0.0007201	-0.0009207	-0.586029	1
59	0	3	16	0.000000	0.000000	0.000000	0.000000	0.0007198	-0.0009464	-0.585922	1
60	0	3	16	0.000000	0.000000	0.000000	0.000000	0.0007196	-0.0009665	-0.585985	1
61	0	3	16	0.000000	0.000000	0.000000	0.000000	0.0007198	-0.0009854	-0.586183	1
62	0	3	16	0.000000	0.000000	0.000000	0.000000	0.0007201	-0.0010105	-0.586049	1
63	0	3	16	0.000000	0.000000	0.000000	0.000000	0.0007204	-0.0010318	-0.586184	1
64	0	3	16	0.000000	0.000000	0.000000	0.000000	0.0007206	-0.0010509	-0.585978	1
65	0	3	16	0.000000	0.000000	0.000000	0.000000	0.0007208	-0.0010688	-0.586172	1
66	0	3	16	0.000000	0.000000	0.000000	0.000000	0.0007201	-0.0010907	-0.586137	1
